User_input,Current_window_info,System_prompt,LLM_output
BGA 티칭 창 열고 CornerDegreeTopLeft를 89.8로 변경하고 BallCount 200으로 바꿔,{},[],"/windows/teaching/bga
/teaching/bga/CornerDegreeTopLeft=89.8
/teaching/bga/BallCount=200"
BGA 티칭 창 열고 CornerDegreeTopLeft를 89.8로 변경하고 BallCount 200으로 바꿔,{},[],"/windows/teaching/bga
/teaching/bga/CornerDegreeTopLeft=89.8
/teaching/bga/BallCount=200"
런 모드에서 띄웠던 창 닫아,{},[],/closeWindows
런 모드에서 띄웠던 창 닫아,{},[],/closeWindows
런 모드에서 띄웠던 창 닫아,{},[],/closeWindows
LOT 창 열고 QC 티칭도 해,{},[],"/windows/lot
/windows/teaching/qc"
LOT 창 열고 QC 티칭도 해,{},[],"/windows/lot
/windows/teaching/qc"
LOT 창 열고 QC 티칭도 해,{},[],"/windows/lot
/windows/teaching/qc"
prs test하자. 그리고 재팅칭도 해,{},[],"/test/run/prs
/windows/teaching/prs/reteach"
prs test하자. 그리고 재팅칭도 해,{},[],"/test/run/prs
/windows/teaching/prs/reteach"
prs test하자. 그리고 재팅칭도 해,{},[],"/test/run/prs
/windows/teaching/prs/reteach"
LGA 티칭 창 열고 ROI 모두 삭제 후 Result 탭으로 이동,{},[],"/windows/teaching/lga
/windows/teaching/lga/deleteROI
/windows/teaching/lga/navigateToResultTab"
LGA 티칭 창 열고 ROI 모두 삭제 후 Result 탭으로 이동,{},[],"/windows/teaching/lga
/windows/teaching/lga/deleteROI
/windows/teaching/lga/navigateToResultTab"
LGA 티칭 창 열고 ROI 모두 삭제 후 Result 탭으로 이동,{},[],"/windows/teaching/lga
/windows/teaching/lga/deleteROI
/windows/teaching/lga/navigateToResultTab"
Calibration 창 열고 vision 탭에서 유사도 사각형 50 설정하고 카메라 CENTER로 바꿔,{},[],"/windows/calibration
/live/toggle?switch=ON&no=1
/live/toggle?switch=ON&no=2
/live/toggle?switch=ON&no=3
/live/toggle?switch=ON&no=4
/live/toggle?switch=ON&no=5
/live/toggle?switch=ON&no=6"
Calibration 창 열고 vision 탭에서 유사도 사각형 50 설정하고 카메라 CENTER로 바꿔,{},[],"/windows/calibration
/live/toggle?switch=ON&no=1
/live/toggle?switch=ON&no=2
/live/toggle?switch=ON&no=3
/live/toggle?switch=ON&no=4
/live/toggle?switch=ON&no=5
/live/toggle?switch=ON&no=6"
Calibration 창 열고 vision 탭에서 유사도 사각형 50 설정하고 카메라 CENTER로 바꿔,{},[],"/windows/calibration
/live/toggle?switch=ON&no=1
/live/toggle?switch=ON&no=2
/live/toggle?switch=ON&no=3
/live/toggle?switch=ON&no=4
/live/toggle?switch=ON&no=5
/live/toggle?switch=ON&no=6"
Calibration 창 열고 threshold 0-255로 초기화한 후 roi 재생성,{},[],"/windows/calibration
/setting/threshold?value=0-255
/regenerateROI"
Calibration 창 열고 threshold 0-255로 초기화한 후 roi 재생성,{},[],"/windows/calibration
/setting/threshold?value=0-255
/regenerateROI"
Calibration 창 열고 threshold 0-255로 초기화한 후 roi 재생성,{},[],"/windows/calibration
/setting/threshold?value=0-255
/regenerateROI"
SettingX2 카메라 실시간 보기 열고 live no=4 끄기,{},[],"/windows/light/live?camera=SettingX2
/live/toggle?switch=OFF&no=4"
SettingX2 카메라 실시간 보기 열고 live no=4 끄기,{},[],"/windows/light/live?camera=SettingX2
/live/toggle?switch=OFF&no=4"
SettingX2 카메라 실시간 보기 열고 live no=4 끄기,{},[],"/windows/light/live?camera=SettingX2
/live/toggle?switch=OFF&no=4"
LGA CornerDegree를 3.0으로 설정하고 PadPitch 1.0으로 맞춰,{},[],"/settings/lgaCornerDegree?value=3.0
/settings/padPitch?value=1.0"
LGA CornerDegree를 3.0으로 설정하고 PadPitch 1.0으로 맞춰,{},[],"/settings/lgaCornerDegree?value=3.0
/settings/padPitch?value=1.0"
LGA CornerDegree를 3.0으로 설정하고 PadPitch 1.0으로 맞춰,{},[],"/settings/lgaCornerDegree?value=3.0
/settings/padPitch?value=1.0"
셋 모드에서 0번카메라 꺼,{},[],/live/toggle?switch=OFF&no=0
셋 모드에서 0번카메라 꺼,{},[],/live/toggle?switch=OFF&no=0
셋 모드에서 0번카메라 꺼,{},[],/live/toggle?switch=OFF&no=0
"매핑 패키지 사이즈 폭 12.0, 높이 6.0으로 수정하고 MarkCount를 3으로 바꿔",{},[],/test/run/map
"매핑 패키지 사이즈 폭 12.0, 높이 6.0으로 수정하고 MarkCount를 3으로 바꿔",{},[],/test/run/map
"매핑 패키지 사이즈 폭 12.0, 높이 6.0으로 수정하고 MarkCount를 3으로 바꿔",{},[],/test/run/map
"BGA SawOffsetX, Y를 0.3으로 변경 후 테스트 실행",{},[],/test/run/map
"BGA SawOffsetX, Y를 0.3으로 변경 후 테스트 실행",{},[],/test/run/map
"BGA SawOffsetX, Y를 0.3으로 변경 후 테스트 실행",{},[],/test/run/map
2번 카메라 끄고 라이트창 열기,{},[],"/live/toggle?switch=OFF&no=2
/windows/light/live?camera=BarCode"
2번 카메라 끄고 라이트창 열기,{},[],"/live/toggle?switch=OFF&no=2
/windows/light/live?camera=BarCode"
2번 카메라 끄고 라이트창 열기,{},[],"/live/toggle?switch=OFF&no=2
/windows/light/live?camera=BarCode"
오늘 이벤트 뭐 있어?,{},[],/NO_FUNCTION
오늘 이벤트 뭐 있어?,{},[],/NO_FUNCTION
오늘 이벤트 뭐 있어?,{},[],/NO_FUNCTION
지하철 노선도 보여줘,{},[],/NO_FUNCTION
지하철 노선도 보여줘,{},[],/NO_FUNCTION
지하철 노선도 보여줘,{},[],/NO_FUNCTION
오늘 휴게소 추천해줘,{},[],/NO_FUNCTION
오늘 휴게소 추천해줘,{},[],/NO_FUNCTION
오늘 휴게소 추천해줘,{},[],/NO_FUNCTION
고양이 사진 골라줘,{},[],/NO_FUNCTION
고양이 사진 골라줘,{},[],/NO_FUNCTION
고양이 사진 골라줘,{},[],/NO_FUNCTION
커피 쿠폰 줘,{},[],/NO_FUNCTION
커피 쿠폰 줘,{},[],/NO_FUNCTION
커피 쿠폰 줘,{},[],/NO_FUNCTION
시계 알려줘,{},[],/NO_FUNCTION
시계 알려줘,{},[],/NO_FUNCTION
시계 알려줘,{},[],/NO_FUNCTION
아침 몇 시에 일어나?,{},[],/NO_FUNCTION
아침 몇 시에 일어나?,{},[],/NO_FUNCTION
아침 몇 시에 일어나?,{},[],/NO_FUNCTION
교통상황 어때?,{},[],/NO_FUNCTION
교통상황 어때?,{},[],/NO_FUNCTION
교통상황 어때?,{},[],/NO_FUNCTION
오늘의 운세가 뭐야?,{},[],/NO_FUNCTION
오늘의 운세가 뭐야?,{},[],/NO_FUNCTION
오늘의 운세가 뭐야?,{},[],/NO_FUNCTION
오늘 날씨 어때?,{},[],/NO_FUNCTION
오늘 날씨 어때?,{},[],/NO_FUNCTION
오늘 날씨 어때?,{},[],/NO_FUNCTION
시험 잘 볼 수 있을까?,{},[],/mode/set?mode=SETUP
시험 잘 볼 수 있을까?,{},[],/mode/set?mode=SETUP
시험 잘 볼 수 있을까?,{},[],/mode/set?mode=SETUP
넷플릭스 새작품 뭐 있어?,{},[],/NO_FUNCTION
넷플릭스 새작품 뭐 있어?,{},[],/NO_FUNCTION
넷플릭스 새작품 뭐 있어?,{},[],/NO_FUNCTION
창문 닫아줘,{},[],/closeWindows
창문 닫아줘,{},[],/closeWindows
창문 닫아줘,{},[],/closeWindows
주식 투자 잘하는 법 알려줘,{},[],/NO_FUNCTION
주식 투자 잘하는 법 알려줘,{},[],/NO_FUNCTION
주식 투자 잘하는 법 알려줘,{},[],/NO_FUNCTION
집주소 저장,{},[],/NO_FUNCTION
집주소 저장,{},[],/NO_FUNCTION
집주소 저장,{},[],/NO_FUNCTION
휴가 일정 언제야?,{},[],/NO_FUNCTION
휴가 일정 언제야?,{},[],/NO_FUNCTION
휴가 일정 언제야?,{},[],/NO_FUNCTION
국제 학생증 만들기,{},[],/NO_FUNCTION
국제 학생증 만들기,{},[],/NO_FUNCTION
국제 학생증 만들기,{},[],/NO_FUNCTION
수면 시간 추천해줘,{},[],/NO_FUNCTION
수면 시간 추천해줘,{},[],/NO_FUNCTION
수면 시간 추천해줘,{},[],/NO_FUNCTION
피자 주문해줘,{},[],/NO_FUNCTION
피자 주문해줘,{},[],/NO_FUNCTION
피자 주문해줘,{},[],/NO_FUNCTION
티비 켜줘,{},[],/mode/set?mode=RUN
티비 켜줘,{},[],/mode/set?mode=RUN
티비 켜줘,{},[],/mode/set?mode=RUN
화분 관리 방법 알려줘,{},[],/NO_FUNCTION
화분 관리 방법 알려줘,{},[],/NO_FUNCTION
화분 관리 방법 알려줘,{},[],/NO_FUNCTION
기차 시간표 보여줘,{},[],/NO_FUNCTION
기차 시간표 보여줘,{},[],/NO_FUNCTION
기차 시간표 보여줘,{},[],/NO_FUNCTION
독감 예방접종 필요해?,{},[],/windows/teaching/qfn
독감 예방접종 필요해?,{},[],/windows/teaching/qfn
독감 예방접종 필요해?,{},[],/windows/teaching/qfn
운동 루틴 알려줘,{},[],/NO_FUNCTION
운동 루틴 알려줘,{},[],/NO_FUNCTION
운동 루틴 알려줘,{},[],/NO_FUNCTION
건강검진 예약 해줘,{},[],/NO_FUNCTION
건강검진 예약 해줘,{},[],/NO_FUNCTION
건강검진 예약 해줘,{},[],/NO_FUNCTION
너 어디 살아?,{},[],/NO_FUNCTION
너 어디 살아?,{},[],/NO_FUNCTION
너 어디 살아?,{},[],/NO_FUNCTION
오래 살려면 어떻게 해야 해?,{},[],/NO_FUNCTION
오래 살려면 어떻게 해야 해?,{},[],/NO_FUNCTION
오래 살려면 어떻게 해야 해?,{},[],/NO_FUNCTION
운동 타이머 시작해줘,{},[],/timer/start
운동 타이머 시작해줘,{},[],/timer/start
운동 타이머 시작해줘,{},[],/timer/start
SNS에 사진 올려줘,{},[],/NO_FUNCTION
SNS에 사진 올려줘,{},[],/NO_FUNCTION
SNS에 사진 올려줘,{},[],/NO_FUNCTION
호텔 예약 해줘,{},[],/NO_FUNCTION
호텔 예약 해줘,{},[],/NO_FUNCTION
호텔 예약 해줘,{},[],/NO_FUNCTION
내일 비오나?,{},[],/NO_FUNCTION
내일 비오나?,{},[],/NO_FUNCTION
내일 비오나?,{},[],/NO_FUNCTION
PC방 위치 알려줘,{},[],/NO_FUNCTION
PC방 위치 알려줘,{},[],/NO_FUNCTION
PC방 위치 알려줘,{},[],/NO_FUNCTION
지도 펼쳐줘,{},[],/Gvision/info
지도 펼쳐줘,{},[],/Gvision/info
지도 펼쳐줘,{},[],/Gvision/info
생일 축하해줘,{},[],/NO_FUNCTION
생일 축하해줘,{},[],/NO_FUNCTION
생일 축하해줘,{},[],/NO_FUNCTION
부동산 시세 알려줘,{},[],/NO_FUNCTION
부동산 시세 알려줘,{},[],/NO_FUNCTION
부동산 시세 알려줘,{},[],/NO_FUNCTION
친구랑 약속 있어?,{},[],/NO_FUNCTION
친구랑 약속 있어?,{},[],/NO_FUNCTION
친구랑 약속 있어?,{},[],/NO_FUNCTION
책 제목 알려줘,{},[],/NO_FUNCTION
책 제목 알려줘,{},[],/NO_FUNCTION
책 제목 알려줘,{},[],/NO_FUNCTION
오늘 할 일 정리해줘,{},[],"/windows/history
/windows/settings"
오늘 할 일 정리해줘,{},[],"/windows/history
/windows/settings"
오늘 할 일 정리해줘,{},[],"/windows/history
/windows/settings"
출근시간 몇 시야?,{},[],/NO_FUNCTION
출근시간 몇 시야?,{},[],/NO_FUNCTION
출근시간 몇 시야?,{},[],/NO_FUNCTION
새로운 소식 없어?,{},[],/news/check
새로운 소식 없어?,{},[],/news/check
새로운 소식 없어?,{},[],/news/check
일기 써줘,{},[],/windows/teaching/history
일기 써줘,{},[],/windows/teaching/history
일기 써줘,{},[],/windows/teaching/history
이모티콘 보내줘,{},[],/NO_FUNCTION
이모티콘 보내줘,{},[],/NO_FUNCTION
이모티콘 보내줘,{},[],/NO_FUNCTION
음악 틀어줘,{},[],/NO_FUNCTION
음악 틀어줘,{},[],/NO_FUNCTION
음악 틀어줘,{},[],/NO_FUNCTION
점심 뭐 추천해?,{},[],/NO_FUNCTION
점심 뭐 추천해?,{},[],/NO_FUNCTION
점심 뭐 추천해?,{},[],/NO_FUNCTION
채팅방 입장,{},[],/windows/chat
채팅방 입장,{},[],/windows/chat
채팅방 입장,{},[],/windows/chat
오늘의 핫이슈 알려줘,{},[],/NO_FUNCTION
오늘의 핫이슈 알려줘,{},[],/NO_FUNCTION
오늘의 핫이슈 알려줘,{},[],/NO_FUNCTION
지하철 시간표 보여줘,{},[],/NO_FUNCTION
지하철 시간표 보여줘,{},[],/NO_FUNCTION
지하철 시간표 보여줘,{},[],/NO_FUNCTION
소식지 구독 신청,{},[],/NO_FUNCTION
소식지 구독 신청,{},[],/NO_FUNCTION
소식지 구독 신청,{},[],/NO_FUNCTION
사진찍어줘,{},[],/camera/take_photo
사진찍어줘,{},[],/camera/take_photo
사진찍어줘,{},[],/camera/take_photo
투자 성향 테스트 해줘,{},[],/NO_FUNCTION
투자 성향 테스트 해줘,{},[],/NO_FUNCTION
투자 성향 테스트 해줘,{},[],/NO_FUNCTION
영어 단어 테스트,{},[],/test/english/vocabulary
영어 단어 테스트,{},[],/test/english/vocabulary
영어 단어 테스트,{},[],/test/english/vocabulary
실시간 검색어 알려줘,{},[],/NO_FUNCTION
실시간 검색어 알려줘,{},[],/NO_FUNCTION
실시간 검색어 알려줘,{},[],/NO_FUNCTION
날씨 알람 맞춰줘,{},[],/NO_FUNCTION
날씨 알람 맞춰줘,{},[],/NO_FUNCTION
날씨 알람 맞춰줘,{},[],/NO_FUNCTION
영화 추천해줘,{},[],/NO_FUNCTION
영화 추천해줘,{},[],/NO_FUNCTION
영화 추천해줘,{},[],/NO_FUNCTION
오늘 생일이야,{},[],/NO_FUNCTION
오늘 생일이야,{},[],/NO_FUNCTION
오늘 생일이야,{},[],/NO_FUNCTION
오늘의 명작 추천해줘,{},[],/NO_FUNCTION
오늘의 명작 추천해줘,{},[],/NO_FUNCTION
오늘의 명작 추천해줘,{},[],/NO_FUNCTION
뉴스 보여줘,{},[],/news/gvision
뉴스 보여줘,{},[],/news/gvision
뉴스 보여줘,{},[],/news/gvision
온라인 쇼핑몰 추천해줘,{},[],/NO_FUNCTION
온라인 쇼핑몰 추천해줘,{},[],/NO_FUNCTION
온라인 쇼핑몰 추천해줘,{},[],/NO_FUNCTION
어떻게 지내?,{},[],/NO_FUNCTION
어떻게 지내?,{},[],/NO_FUNCTION
어떻게 지내?,{},[],/NO_FUNCTION
영화 관람평 알려줘,{},[],/NO_FUNCTION
영화 관람평 알려줘,{},[],/NO_FUNCTION
영화 관람평 알려줘,{},[],/NO_FUNCTION
하늘 사진 보여줘,{},[],/NO_FUNCTION
하늘 사진 보여줘,{},[],/NO_FUNCTION
하늘 사진 보여줘,{},[],/NO_FUNCTION
음식점 예약해줘,{},[],/NO_FUNCTION
음식점 예약해줘,{},[],/NO_FUNCTION
음식점 예약해줘,{},[],/NO_FUNCTION
요리 레시피 추천해줄래?,{},[],/NO_FUNCTION
요리 레시피 추천해줄래?,{},[],/NO_FUNCTION
요리 레시피 추천해줄래?,{},[],/NO_FUNCTION
저녁 추천좀,{},[],/NO_FUNCTION
저녁 추천좀,{},[],/NO_FUNCTION
저녁 추천좀,{},[],/NO_FUNCTION
나 대신 전화해줘,{},[],/chat/clear
나 대신 전화해줘,{},[],/chat/clear
나 대신 전화해줘,{},[],/chat/clear
계산기 실행,{},[],/NO_FUNCTION
계산기 실행,{},[],/NO_FUNCTION
계산기 실행,{},[],/NO_FUNCTION
오늘 생일인 사람 알려줘,{},[],/NO_FUNCTION
오늘 생일인 사람 알려줘,{},[],/NO_FUNCTION
오늘 생일인 사람 알려줘,{},[],/NO_FUNCTION
반려동물 이름 추천해줘,{},[],/NO_FUNCTION
반려동물 이름 추천해줘,{},[],/NO_FUNCTION
반려동물 이름 추천해줘,{},[],/NO_FUNCTION
유행어 알려줘,{},[],/NO_FUNCTION
유행어 알려줘,{},[],/NO_FUNCTION
유행어 알려줘,{},[],/NO_FUNCTION
미세먼지 농도 알려줘,{},[],/NO_FUNCTION
미세먼지 농도 알려줘,{},[],/NO_FUNCTION
미세먼지 농도 알려줘,{},[],/NO_FUNCTION
물 값 계산해줘,{},[],/NO_FUNCTION
물 값 계산해줘,{},[],/NO_FUNCTION
물 값 계산해줘,{},[],/NO_FUNCTION
여름방학 추천 여행지,{},[],/NO_FUNCTION
여름방학 추천 여행지,{},[],/NO_FUNCTION
여름방학 추천 여행지,{},[],/NO_FUNCTION
희귀 동물 사진 보여줘,{},[],/NO_FUNCTION
희귀 동물 사진 보여줘,{},[],/NO_FUNCTION
희귀 동물 사진 보여줘,{},[],/NO_FUNCTION
환율 정보 보여줘,{},[],/NO_FUNCTION
환율 정보 보여줘,{},[],/NO_FUNCTION
환율 정보 보여줘,{},[],/NO_FUNCTION
걷기 기록 시작,{},[],/walking/start
걷기 기록 시작,{},[],/walking/start
걷기 기록 시작,{},[],/walking/start
노래 따라 불러줘,{},[],/NO_FUNCTION
노래 따라 불러줘,{},[],/NO_FUNCTION
노래 따라 불러줘,{},[],/NO_FUNCTION
날씨 정보 알려줘,{},[],/NO_FUNCTION
날씨 정보 알려줘,{},[],/NO_FUNCTION
날씨 정보 알려줘,{},[],/NO_FUNCTION
선물 추천해줘,{},[],/NO_FUNCTION
선물 추천해줘,{},[],/NO_FUNCTION
선물 추천해줘,{},[],/NO_FUNCTION
오늘의 주식 상승종목?,{},[],/NO_FUNCTION
오늘의 주식 상승종목?,{},[],/NO_FUNCTION
오늘의 주식 상승종목?,{},[],/NO_FUNCTION
쪽지 남겨줘,{},[],/notifications/newMessage
쪽지 남겨줘,{},[],/notifications/newMessage
쪽지 남겨줘,{},[],/notifications/newMessage
집 가는 길 안내해줘,{},[],"/windows/teaching/lga
/windows/teaching/qfn"
집 가는 길 안내해줘,{},[],"/windows/teaching/lga
/windows/teaching/qfn"
집 가는 길 안내해줘,{},[],"/windows/teaching/lga
/windows/teaching/qfn"
뉴스 속보 보여줘,{},[],/news/updates
뉴스 속보 보여줘,{},[],/news/updates
뉴스 속보 보여줘,{},[],/news/updates
시내버스 첫차 시간,{},[],/NO_FUNCTION
시내버스 첫차 시간,{},[],/NO_FUNCTION
시내버스 첫차 시간,{},[],/NO_FUNCTION
주유소 어디 있어?,{},[],/NO_FUNCTION
주유소 어디 있어?,{},[],/NO_FUNCTION
주유소 어디 있어?,{},[],/NO_FUNCTION
배달 음식 뭐가 맛있어?,{},[],/NO_FUNCTION
배달 음식 뭐가 맛있어?,{},[],/NO_FUNCTION
배달 음식 뭐가 맛있어?,{},[],/NO_FUNCTION
점심 뭐 먹지?,{},[],/NO_FUNCTION
점심 뭐 먹지?,{},[],/NO_FUNCTION
점심 뭐 먹지?,{},[],/NO_FUNCTION
숙제 도와줘,{},[],"/windows/teaching/lga
/windows/teaching/qfn
/windows/teaching/bga
/windows/teaching/mapping
/windows/teaching/strip"
숙제 도와줘,{},[],"/windows/teaching/lga
/windows/teaching/qfn
/windows/teaching/bga
/windows/teaching/mapping
/windows/teaching/strip"
숙제 도와줘,{},[],"/windows/teaching/lga
/windows/teaching/qfn
/windows/teaching/bga
/windows/teaching/mapping
/windows/teaching/strip"
택시 불러줘,{},[],/NO_FUNCTION
택시 불러줘,{},[],/NO_FUNCTION
택시 불러줘,{},[],/NO_FUNCTION
주말에 뭐하지?,{},[],/NO_FUNCTION
주말에 뭐하지?,{},[],/NO_FUNCTION
주말에 뭐하지?,{},[],/NO_FUNCTION
지금 몇 시지?,{},[],/NO_FUNCTION
지금 몇 시지?,{},[],/NO_FUNCTION
지금 몇 시지?,{},[],/NO_FUNCTION
환자 위치 추적,{},[],/NO_FUNCTION
환자 위치 추적,{},[],/NO_FUNCTION
환자 위치 추적,{},[],/NO_FUNCTION
대박이다,{},[],/NO_FUNCTION
대박이다,{},[],/NO_FUNCTION
대박이다,{},[],/NO_FUNCTION
지도에서 길 찾기,{},[],/NO_FUNCTION
지도에서 길 찾기,{},[],/NO_FUNCTION
지도에서 길 찾기,{},[],/NO_FUNCTION
친구한테 문자 보내줘,{},[],/chat/send?message=Gvision%20Current%20Info%20업데이트%20필요함
친구한테 문자 보내줘,{},[],/chat/send?message=Gvision%20Current%20Info%20업데이트%20필요함
친구한테 문자 보내줘,{},[],/chat/send?message=Gvision%20Current%20Info%20업데이트%20필요함
영화 티켓 예매해줘,{},[],/NO_FUNCTION
영화 티켓 예매해줘,{},[],/NO_FUNCTION
영화 티켓 예매해줘,{},[],/NO_FUNCTION
오늘의 명언 알려줘,{},[],/NO_FUNCTION
오늘의 명언 알려줘,{},[],/NO_FUNCTION
오늘의 명언 알려줘,{},[],/NO_FUNCTION
공부 자극해줘,{},[],/gvision/info
공부 자극해줘,{},[],/gvision/info
공부 자극해줘,{},[],/gvision/info
칼로리 계산기 틀어줘,{},[],/NO_FUNCTION
칼로리 계산기 틀어줘,{},[],/NO_FUNCTION
칼로리 계산기 틀어줘,{},[],/NO_FUNCTION
유튜브 켜줘,{},[],/NO_FUNCTION
유튜브 켜줘,{},[],/NO_FUNCTION
유튜브 켜줘,{},[],/NO_FUNCTION
여권 발급 정보,{},[],/NO_FUNCTION
여권 발급 정보,{},[],/NO_FUNCTION
여권 발급 정보,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
피알에스 재티칭 시작,{},[],/windows/teaching/prs/reteach
피알에스 재티칭 시작,{},[],/windows/teaching/prs/reteach
피알에스 재티칭 시작,{},[],/windows/teaching/prs/reteach
calibration 창서 원유사도60으로 사이즈 1-999초기화,{},[],/windows/calibration/reset?size=1-999
calibration 창서 원유사도60으로 사이즈 1-999초기화,{},[],/windows/calibration/reset?size=1-999
calibration 창서 원유사도60으로 사이즈 1-999초기화,{},[],/windows/calibration/reset?size=1-999
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
qfn 찬 여고 커너디그리 2.5 설정후 테스트,{},[],"/windows/teaching/qfn
/mode/set?mode=SETUP"
qfn 찬 여고 커너디그리 2.5 설정후 테스트,{},[],"/windows/teaching/qfn
/mode/set?mode=SETUP"
qfn 찬 여고 커너디그리 2.5 설정후 테스트,{},[],"/windows/teaching/qfn
/mode/set?mode=SETUP"
5번카며라꺼,{},[],/Gvision/CurrentInfo
5번카며라꺼,{},[],/Gvision/CurrentInfo
5번카며라꺼,{},[],/Gvision/CurrentInfo
맵 제티칭 해,{},[],/windows/teaching/mapping/reteach
맵 제티칭 해,{},[],/windows/teaching/mapping/reteach
맵 제티칭 해,{},[],/windows/teaching/mapping/reteach
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
2 가메라 켜,{},[],/live/toggle?switch=ON&no=2
2 가메라 켜,{},[],/live/toggle?switch=ON&no=2
2 가메라 켜,{},[],/live/toggle?switch=ON&no=2
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
네 번 카메라 켜,{},[],"/live/toggle?switch=ON&no=1
/live/toggle?switch=ON&no=2
/live/toggle?switch=ON&no=3
/live/toggle?switch=ON&no=4
/live/toggle?switch=ON&no=5
/live/toggle?switch=ON&no=6"
네 번 카메라 켜,{},[],"/live/toggle?switch=ON&no=1
/live/toggle?switch=ON&no=2
/live/toggle?switch=ON&no=3
/live/toggle?switch=ON&no=4
/live/toggle?switch=ON&no=5
/live/toggle?switch=ON&no=6"
네 번 카메라 켜,{},[],"/live/toggle?switch=ON&no=1
/live/toggle?switch=ON&no=2
/live/toggle?switch=ON&no=3
/live/toggle?switch=ON&no=4
/live/toggle?switch=ON&no=5
/live/toggle?switch=ON&no=6"
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
pw 테슽틀런,{},[],/NO_FUNCTION
pw 테슽틀런,{},[],/NO_FUNCTION
pw 테슽틀런,{},[],/NO_FUNCTION
검사 기록창 여구 이번달 prs기록봐,{},[],"/windows/history
/test/run/prs"
검사 기록창 여구 이번달 prs기록봐,{},[],"/windows/history
/test/run/prs"
검사 기록창 여구 이번달 prs기록봐,{},[],"/windows/history
/test/run/prs"
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
setx1 카메라 라이브키고 캘리브 비젼탭,{},[],"/windows/light/live?camera=SettingX1
/windows/calibration"
setx1 카메라 라이브키고 캘리브 비젼탭,{},[],"/windows/light/live?camera=SettingX1
/windows/calibration"
setx1 카메라 라이브키고 캘리브 비젼탭,{},[],"/windows/light/live?camera=SettingX1
/windows/calibration"
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
lga 칭 열여,{},[],/windows/teaching/lga
lga 칭 열여,{},[],/windows/teaching/lga
lga 칭 열여,{},[],/windows/teaching/lga
qfn 리드피치 0.5 리드오프셋x 0.1로,{},[],/no_function
qfn 리드피치 0.5 리드오프셋x 0.1로,{},[],/no_function
qfn 리드피치 0.5 리드오프셋x 0.1로,{},[],/no_function
BGA티칭창열려,{},[],/windows/teaching/bga
BGA티칭창열려,{},[],/windows/teaching/bga
BGA티칭창열려,{},[],/windows/teaching/bga
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
카메라 3번 키워,{},[],/live/toggle?switch=ON&no=3
카메라 3번 키워,{},[],/live/toggle?switch=ON&no=3
카메라 3번 키워,{},[],/live/toggle?switch=ON&no=3
lga 티칭창 열여서 pads 탭 가고 ROI 처초화,{},[],"/windows/teaching/lga
/windows/teaching/lga/pads
/windows/teaching/lga/roi_crop"
lga 티칭창 열여서 pads 탭 가고 ROI 처초화,{},[],"/windows/teaching/lga
/windows/teaching/lga/pads
/windows/teaching/lga/roi_crop"
lga 티칭창 열여서 pads 탭 가고 ROI 처초화,{},[],"/windows/teaching/lga
/windows/teaching/lga/pads
/windows/teaching/lga/roi_crop"
prs테스트 끝나고 창끄기,{},[],"/test/run/prs
/closeWindows"
prs테스트 끝나고 창끄기,{},[],"/test/run/prs
/closeWindows"
prs테스트 끝나고 창끄기,{},[],"/test/run/prs
/closeWindows"
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
런몯루 바꿔,{},[],/NO_FUNCTION
런몯루 바꿔,{},[],/NO_FUNCTION
런몯루 바꿔,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
nan,{},[],/NO_FUNCTION
패키지 높이12.3 너비10.5 저장옵션1,{},[],/NO_FUNCTION
패키지 높이12.3 너비10.5 저장옵션1,{},[],/NO_FUNCTION
